,2,3,4,5,6,7,8,9,11,12,13,14,15,16,17,18,19,20,22,24,25,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,44,46,47,48,49,50,51,54,55,56,57,58
2,0.7777777777777777,-0.1609920550003529,-0.224400378808114,-0.3389537103460632,0.06642720729422393,-0.2942470180731962,-0.11612858122844161,-0.2584152344563117,-0.019114283675100353,0.49333512224510834,-0.37975240771353075,0.33318082711051716,0.46402462659035315,-0.48277119122069617,-0.5555555555555556,-0.14547859349066156,0.006349206349206351,-0.06408476876616202,-0.4444444444444444,-0.5555555555555556,-0.034616265728017806,0.1111111111111111,-0.3522735240627966,-0.03444891481770947,-0.3630972991097927,-0.0010771789584917825,0.19473694939822192,0.0,0.3558043023459076,0.3879580394055039,-0.3333333333333333,0.3514919345875414,-0.3471713775030485,0.0,0.0,0.0,-0.03833062704105494,0.4444444444444444,-0.3333333333333333,0.0,0.0,-0.34859253062905815,-0.09907426517236627,0.3728324744804146,0.312107827393472,0.11068930982006558,-0.4160906674343142,-0.30271618341499756
3,-0.1609920550003529,0.7777777777777777,0.19397302974269298,-0.3621680474435443,0.1111111111111111,0.4113617013041265,-0.012991715407403332,0.469836750324935,-0.1111111111111111,-0.42029419095956516,0.10916433470295599,-0.3294772188446596,0.5512475518819837,0.41687359413750147,-0.3333333333333333,0.006349206349206351,0.0,0.11045311471145336,0.0,0.5619047619047618,-0.04028385976471703,0.1111111111111111,0.09376341085643367,0.1111111111111111,0.4797697646023483,-0.0368022700963861,-0.24954543339498883,0.0,-0.5489430318322888,-0.03382935348976482,0.5619047619047618,-0.5181777066840775,0.5569779154901248,0.0,0.0,0.0,-0.0553309196263281,0.0,-0.3333333333333333,0.0,0.0,-0.3333333333333333,0.30064078857756765,0.10167544823330932,-0.35111030410709515,-0.1111111111111111,-0.03998263466679004,0.5109188220671768
4,-0.224400378808114,0.19397302974269298,0.7777777777777777,-0.02199450535478803,0.1111111111111111,-0.37131076257908374,-0.3022063672671353,0.04364733918572189,0.0,0.5555555555555556,0.08950509955756386,-0.5555555555555556,0.0,0.09708000991265729,0.1111111111111111,0.44444444444444436,0.0,-0.0833585779628738,0.0,0.1111111111111111,-0.0033419083511095366,0.0,0.0,0.1111111111111111,0.5617445024604577,0.49052275587360233,-0.034321181004876945,0.0,-0.44054857247963675,0.0,0.4444444444444444,-0.005676718752325001,0.1111111111111111,0.0,0.0,0.0,0.057175517893243474,0.0,0.0,0.0,0.0,0.0,-0.07064059796244689,-0.013254693211469062,-0.017988237435221155,0.1111111111111111,0.04399783833881362,0.4124261162917271
5,-0.3389537103460632,-0.3621680474435443,-0.02199450535478803,0.7777777777777777,0.10914472628438486,0.419964894679574,0.36612710961701805,0.061677043524746934,-0.1111111111111111,0.09118100332819092,-0.03907263248837053,0.5554594771511199,-0.3343610606699864,-0.06708989443546193,0.0,0.0,0.0,-0.1111111111111111,0.0,-0.5555555555555556,-0.41643715524011443,-0.1111111111111111,0.01570009826275983,0.5547414969031348,-0.482785208750339,0.1064667704447152,-0.48344594000104635,0.0,-0.0362668187119678,-0.05455674791202543,-0.1111111111111111,-0.07729027108423207,0.06821322074299022,0.0,0.0,0.0,0.04072536888565226,0.0,0.5555555555555556,0.0,0.0,0.5109256040938098,0.10872869269008933,-0.053370142267110406,-0.4055059820017652,0.10171345074348213,0.10478634280561863,0.39646366177789627
6,0.06642720729422393,0.1111111111111111,0.1111111111111111,0.10914472628438486,0.3333333333333333,0.1111111111111111,0.09185904128147467,-0.1111111111111111,0.0,-0.1111111111111111,0.1111111111111111,-0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,-0.01333089963503529,-0.030770275648947878,0.0,0.0,-0.05644100366612261,0.0,0.1111111111111111,-0.1111111111111111,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,-0.1111111111111111,-0.09017978254508409,0.05559737380879881,0.0,-0.08887298376346302,-0.06703455292348268
7,-0.2942470180731962,0.4113617013041265,-0.37131076257908374,0.419964894679574,0.1111111111111111,0.7777777777777777,0.491083055738381,0.2541544951686515,-0.1111111111111111,-0.2331643693249727,0.518630595227124,-0.4901187488758364,-0.5106497578497936,0.39715529470732186,0.0,0.0,0.006349206349206351,-0.057589499162965886,-0.4444444444444444,0.0,0.06422688602090454,0.1111111111111111,-0.06684067894272448,0.18024122409313945,0.5602695071153893,0.4857465865702361,0.05632343534923967,0.0,-0.10476190476190475,-0.3333627950679193,0.1111111111111111,-0.08229816332237835,0.1111111111111111,0.0,0.0,0.0,0.1141753390978173,0.0,-0.1111111111111111,0.0,0.0,0.35184848721237,0.001751603670424403,-0.057198158863484914,-0.05702380397888107,0.10864066705273025,0.04016633671871811,-0.38785547939317644
8,-0.11612858122844161,-0.012991715407403332,-0.3022063672671353,0.36612710961701805,0.09185904128147467,0.491083055738381,0.7777777777777777,0.4675571419559712,-0.052588929534607476,0.028504134640021623,-0.334068074328465,-0.03539926884451974,-0.5160587446016544,0.003268584008063811,0.0,0.006349206349206351,0.006349206349206351,-0.1111111111111111,0.155536275394079,0.5619047619047618,0.447128513524306,0.1111111111111111,0.008007812062376846,0.402183517737436,-0.46395231340207616,-0.4071611107393146,0.3878588410202853,0.0,-0.10007309022232616,0.1171434735668256,0.11746031746031746,-0.10439143279687328,0.11534031901201633,0.0,0.0,0.0,-0.46677206602026433,0.0,-0.1111111111111111,0.0,0.0,-0.1111111111111111,-0.062354002868464604,-0.186130394446779,0.4612869222727867,0.1111111111111111,-0.051571902462770644,0.005714540167140902
9,-0.2584152344563117,0.469836750324935,0.04364733918572189,0.061677043524746934,-0.1111111111111111,0.2541544951686515,0.4675571419559712,0.7777777777777777,-0.1111111111111111,0.1111111111111111,0.5539890627632863,-0.4666294754747512,0.11116007721473342,0.41526966705715757,0.0,0.006349206349206351,0.006349206349206351,0.1111111111111111,0.0,0.006349206349206351,-0.072222052951984,0.0,0.056197799572635904,0.10965007922732438,0.5555555555555556,-0.03953290082013301,-0.4238820804137079,0.0,0.1111111111111111,0.11127035083949671,0.006349206349206351,-0.48223693958173053,0.11746031746031746,0.0,0.0,0.0,-0.07050476156229762,0.0,-0.5555555555555556,0.0,0.0,-0.5555555555555556,-0.1111111111111111,0.1109553541687735,0.05916846553340729,0.0,-0.037692846859864904,0.5517363785469399
11,-0.019114283675100353,-0.1111111111111111,0.0,-0.1111111111111111,0.0,-0.1111111111111111,-0.052588929534607476,-0.1111111111111111,0.7777777777777777,-0.050784938598023285,-0.1111111111111111,-0.47124732370560063,0.11239928052187663,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11746031746031746,0.0,0.1111111111111111,0.0,0.0,0.0,-0.1111111111111111,0.0,0.1111111111111111,-0.1111111111111111,0.0,0.0,0.0,0.006349206349206351,0.0,0.0,0.0,0.0,0.0,0.0,-0.02191580284480969,0.10825768696272602,0.0,0.0,-0.4930008698208736
