,2,3,4,5,6,7,8,9,11,12,13,14,15,16,17,18,19,20,22,24,25,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,44,46,47,48,49,50,51,52,53,54,55,56,57,58
2,0.7777777777777777,-0.16002819633686888,-0.21494948567067862,-0.3390416373181303,0.1111111111111111,-0.2892609459261775,-0.1192093652413233,-0.09319551154186119,-0.5555555555555556,0.5225864892877843,-0.38822760988089,0.5310137486287948,0.4725902668679226,-0.48269033674741524,-0.4444444444444444,-0.14547859349066156,0.006535947712418302,-0.06408476876616202,-0.4444444444444444,-0.5555555555555556,-0.002752133186057108,0.1111111111111111,-0.3526138266584123,-0.0344250717513789,-0.38172697349030255,-0.0565420276679404,0.19498623430488476,0.0,0.3398692810457516,0.3881286745404031,-0.3333333333333333,0.35131955758572936,-0.20304837986729057,0.0,0.0,0.0,-0.05104004798696926,0.4444444444444444,-0.3333333333333333,0.4444444444444444,0.0,-0.3483313056840874,-0.03445562804201949,0.4444444444444444,0.0,0.32200260418675564,0.32190762984131693,0.11068930982006558,-0.3897302361517126,-0.3176891798003985
3,-0.16002819633686888,0.7777777777777777,0.009110453970162264,-0.36330198889470927,0.0,0.3885891997252308,-0.02533119879066843,0.5554354325321901,0.0,-0.4444444444444444,0.10918685086216273,0.1111111111111111,0.5555555555555556,0.3979032836897676,-0.4444444444444444,0.006535947712418302,0.0,0.11045311471145336,0.0,0.4509803921568627,-0.011025517229934407,0.1111111111111111,0.09208079638264721,0.0,0.5555555555555556,-0.05106810968913919,-0.2625770379092089,0.0,-0.5555555555555556,-0.1045751633986928,0.5620915032679737,-0.5555555555555556,0.4509803921568627,0.0,0.0,0.0,-0.0553309196263281,0.0,-0.3333333333333333,0.0,0.0,-0.3333333333333333,0.2737890683486394,0.0,0.0,0.0,-0.3333333333333333,-0.1111111111111111,-0.04008579074683141,0.5458725784087515
4,-0.21494948567067862,0.009110453970162264,0.7777777777777777,0.08101699262531624,0.1111111111111111,-0.3711240212158718,-0.29937761617964226,0.04364733918572189,0.0,0.5555555555555556,0.08950509955756386,-0.1111111111111111,0.0,0.09571057363998067,0.0,0.44444444444444436,0.0,-0.0833585779628738,0.0,0.1111111111111111,-0.019869939520101482,0.0,0.0,0.1111111111111111,0.5620915032679737,0.538597080072995,-0.035118953278058605,0.0,-0.43790849673202614,0.0,0.4444444444444444,-0.059432014113126715,0.1111111111111111,0.0,0.0,0.0,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,-0.06973129124080808,0.0,0.0,-0.013254693211469062,0.025384739221394323,0.1111111111111111,0.04399783833881362,0.44819651215647005
5,-0.3390416373181303,-0.36330198889470927,0.08101699262531624,0.7777777777777777,0.1111111111111111,0.4592320770247307,0.3670281402136777,0.08242038020587064,-0.1111111111111111,0.1107166325482812,-0.03907263248837053,0.1110022408963684,-0.3343610606699864,-0.07597705101341391,0.0,0.0,0.0,-0.1111111111111111,0.0,-0.4444444444444444,-0.37863324767957357,-0.1111111111111111,0.01570009826275983,0.5547414969031348,-0.4700024139358591,0.1093074817404365,-0.5022882367055197,0.0,0.11764705882352941,-0.05455674791202543,-0.1111111111111111,-0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.027072711460277756,0.0,0.5555555555555556,0.0,0.0,0.5109256040938098,0.1111111111111111,0.0,0.0,-0.033430743792313686,-0.33584938279439536,0.10171345074348213,0.10478634280561863,0.3819888486991271
6,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1111111111111111,0.1111111111111111,0.0,-0.1111111111111111,-0.1111111111111111
7,-0.2892609459261775,0.3885891997252308,-0.3711240212158718,0.4592320770247307,0.0,0.7777777777777777,0.5110305016018055,0.14732500564725406,0.0,-0.1496956970828843,0.40155000743133323,-0.3385782348110267,-0.3333333333333333,0.3902189946865508,0.0,0.0,0.006535947712418302,-0.057589499162965886,-0.4444444444444444,0.0,0.10457742408921147,0.0,-0.1111111111111111,0.18024122409313945,0.5620915032679737,0.012301081325379486,0.05632343534923967,0.0,0.006535947712418302,-0.4444444444444444,0.0,-0.1111111111111111,0.0,0.0,0.0,0.0,0.11436208046102925,0.0,0.0,-0.4444444444444444,0.0,0.5555555555555556,0.1111111111111111,0.0,0.0,-0.05384610865735337,-0.0901877939101049,0.10864066705273025,0.1111111111111111,-0.5003126935056027
8,-0.1192093652413233,-0.02533119879066843,-0.29937761617964226,0.3670281402136777,0.1111111111111111,0.5110305016018055,0.7777777777777777,-0.015337724619738091,0.3333333333333333,0.5555555555555556,-0.3346800484276011,-0.05718903687050229,-0.5122215868144909,0.01000889812920362,0.0,0.006535947712418302,0.006535947712418302,-0.1111111111111111,0.155536275394079,0.5620915032679737,0.3793476117098935,0.1111111111111111,0.004974689171615386,0.38963792617506476,-0.3852373800996224,-0.2821666381164185,0.39465976164418,0.0,-0.1111111111111111,0.1176150533479472,0.11764705882352941,-0.10929480974548317,0.11747943496087461,0.0,0.0,0.0,-0.3339469794170938,0.0,-0.1111111111111111,0.0,0.0,-0.1111111111111111,-0.04510637838595748,0.0,0.0,-0.2412891547289112,0.5553713699741522,0.1111111111111111,-0.050127163753753645,-0.007061978021924369
9,-0.09319551154186119,0.5554354325321901,0.04364733918572189,0.08242038020587064,0.0,0.14732500564725406,-0.015337724619738091,0.7777777777777777,0.0,-0.4444444444444444,0.5548221408665314,0.1111111111111111,0.1111111111111111,0.3975220359389293,0.0,0.0,0.006535947712418302,0.1111111111111111,0.0,0.0,-0.1111111111111111,0.0,0.1111111111111111,0.10965007922732438,0.0,0.1111111111111111,-0.4238820804137079,0.0,0.0,0.1111111111111111,0.0,-0.1111111111111111,0.0,0.0,0.0,0.0,-0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.1037362998921897,0.0,-0.1111111111111111,0.10458992746114523
11,-0.5555555555555556,0.0,0.0,-0.1111111111111111,0.0,0.0,0.3333333333333333,0.0,0.7777777777777777,0.0,-0.1111111111111111,0.0,-0.3333333333333333,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,-0.1111111111111111,0.0,0.1111111111111111,-0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1111111111111111
